Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID
2023,256817,4400 Grove Apartments - North Bldg,Submitted,4424 Cottage Grove,60653,3.5,,Grand Boulevard,Multifamily Housing,57149,2020,1,,79,756618.9,2238096.1,,,,52.4,78.2,57.5,83.8,224.7,3.9,42.010244,-87.665219,POINT (-87.665219 42.010244),2023-256817
2023,132388,,Not Submitted,3913 3959 W Madison St,60624,0.0,,West Garfield Park,Commercial,,,,,,,,,,,,,,,,,41.696087,-87.608945,POINT (-87.608945 41.696087),2023-132388
2023,235635,Hermitage on Huron Condominium (235635),Submitted,70 West Huron Street,60654,4.0,,Near North Side,Multifamily Housing,263120,1985,1,,89,3213530,13814800.2,,,,64.7,89.3,71.3,95.6,1183.4,4.5,41.7852,-87.61157,POINT (-87.61157 41.7852),2023-235635
2023,104238,3510 N. Pine Grove Ave.,Submitted,3510 N. Pine Grove Ave.,60657,1.5,,Lake View,Multifamily Housing,71310,1970,1,,32,1227995.9,5241628.7,,,,90.7,125.4,98.5,133.2,450.2,6.3,41.907556,-87.632046,POINT (-87.632046 41.907556),2023-104238
2023,236345,(IL0802) - The Private Residences at Ontario (10 E Ontario St),Submitted,10 E Ontario St,60611,1.0,,Near North Side,Multifamily Housing,690169,1983,1,,,30811762.2,9887972.6,,,,59,140,64.5,152.8,4836.4,7,41.690916,-87.605022,POINT (-87.605022 41.690916),2023-236345
2023,116749,East Park Redevelopment Limited Partnership,Submitted,3300 W Maypole Ave,60624,3.5,,East Garfield Park,Multifamily Housing,63002,1995,1,,60,2271607.6,4156998.2,,,,102,170.2,108.8,176.5,538.6,8.5,41.874541,-87.627758,POINT (-87.627758 41.874541),2023-116749
2023,103630,Stroger Hospital Campus,Submitted,1901 W. Harrison St.,60612,1.0,,Near West Side,Hospital (General Medical & Surgical),1596300,2002,4,,12,164583491.7,325493521,,,,307,502.8,319.6,515,40317,25.3,41.902281,-87.627178,POINT (-87.627178 41.902281),2023-103630
2023,188280,Blackwood,Submitted,5200-5208 S. Blackstone Avenue,60615,2.0,,Hyde Park,Multifamily Housing,148157,1930,1,,43,5445773.8,4414720.1,,,,66.6,134.2,71.5,144.8,996.5,6.7,41.960473,-87.650282,POINT (-87.650282 41.960473),2023-188280
2023,132017,,Not Submitted,1300 1310 N Dearborn St,60610,0.0,,Near North Side,Commercial,,,,,,,,,,,,,,,,,41.889603,-87.766327,POINT (-87.766327 41.889603),2023-132017
2023,101713,Aon Center,Submitted,200 E. Randolph Street,60601,4.0,,Loop,Office,3193966,1972,1,18371,79,86452665.2,68682641.1,,59941055.4,,67.4,115.5,69.8,118.1,18913.7,5.9,41.89506,-87.65379,POINT (-87.65379 41.89506),2023-101713
2023,160369,Jackson Park Terrace,Submitted,6040 S Harper Avenue,60637,3.5,,Woodlawn,Multifamily Housing,343336,1974,9,25551,75,5818978.2,19440215.8,,,,73.6,106.9,80.2,114,1846.8,5.4,41.884322,-87.64316,POINT (-87.64316 41.884322),2023-160369
2023,175887,444 West St. James LLC,Submitted,444 W St James Pl,60614,4.0,,Lincoln Park,Multifamily Housing,112662,1930,1,,94,2795653.9,2478610.7,,,,46.8,92.6,50.8,101.2,522.8,4.6,41.854272,-87.648032,POINT (-87.648032 41.854272),2023-175887
2023,101643,G&A Senior Residence at Ravenswood,Submitted,1818 W Peterson #900,60660,3.5,,West Ridge,Multifamily Housing,109912,2006,1,8,74,1707696.8,8723591.3,,,,94.9,126.8,106.8,138.6,702.3,6.4,41.799402,-87.594877,POINT (-87.594877 41.799402),2023-101643
2023,106122,344-358 W. Oakdale Ave.,Submitted,350 W. Oakdale Ave.,60657,3.0,,Lake View,Multifamily Housing,108991,1950,1,,62,1469219.6,6809459.7,,,,76,103.3,84.4,112.6,567.3,5.2,41.881903,-87.635164,POINT (-87.635164 41.881903),2023-106122
2023,128905,Clayton Residential Home Inc,Submitted,2026 North Clark Street,60614,2.0,,Lincoln Park,Residential Care Facility,61757,1928,1,,,2120476.1,8542800.4,,,,172.7,241.4,188.5,257.4,750.4,12.2,41.923801,-87.658258,POINT (-87.658258 41.923801),2023-128905
2023,101918,Randolph Wells,Submitted,205 W Randolph,60606,3.5,,Loop,Office,200116,1914,1,,71,7931988,477886,,,,42,113.5,46.2,124.3,1135.2,5.7,41.887132,-87.655832,POINT (-87.655832 41.887132),2023-101918
2023,238365,Vision on State Condominium Association,Submitted,1255 S State Street,60605,2.5,,Near South Side,Multifamily Housing,275971,2007,1,,38,9447961.4,12908722,,,,81,145,87.7,155.1,2007.6,7.3,41.82999,-87.641066,POINT (-87.641066 41.82999),2023-238365
2023,251551,Murphy,Submitted,3539 W Grace St,60618,3.5,,Irving Park,K-12 School,85287,1924,1,,59,1197311.7,4806910.1,,,,70.4,98.5,84.9,113.7,422.8,5,41.705917,-87.594129,POINT (-87.594129 41.705917),2023-251551
2023,148504,South Sauganash Condo Assoc (6000-6038 N. Cicero Ave.),Submitted,6000 N. Cicero Ave,60646,2.0,,Forest Glen,Multifamily Housing,225000,2003,1,,43,13206117.2,12125698.8,,,,112.6,220.9,119.6,226.9,2491.8,11.1,41.795927,-87.595091,POINT (-87.595091 41.795927),2023-148504
2023,251556,Ogden ES Branch @ Jenner,Submitted,1119 N Cleveland Avenue,60610,2.0,,Near North Side,K-12 School,90164,2000,1,,44,2871754.1,2115579.7,,,,55.3,113.8,60.8,120.5,514.2,5.7,41.857189,-87.707969,POINT (-87.707969 41.857189),2023-251556
2023,242236,University Station CA,Not Submitted,1550 S Blue Island Ave,60608,0.0,,Near West Side,Multifamily Housing,,,,,,,,,,,,,,,,,41.885906,-87.624372,POINT (-87.624372 41.885906),2023-242236
2023,105921,1246 Pratt LLC,Submitted,1246 W. Pratt Blvd.,60626,3.5,,Rogers Park,Multifamily Housing,65419,1934,1,,79,1262922.9,4362859.9,,,,86,124.1,98.3,136.6,408.4,6.2,41.914487,-87.710352,POINT (-87.710352 41.914487),2023-105921
2023,251682,Lyon,Submitted,2941 N Mcvicker Ave,60634,1.0,,Belmont Cragin,K-12 School,117576,1926,3,,25,3863377.1,5560100.3,,,,80.1,141.7,89.3,150.6,835.9,7.1,41.879203,-87.627558,POINT (-87.627558 41.879203),2023-251682
2023,255148,Gill Park Cooperative,Submitted,810 W. Grace,60613,4.0,,Lake View,Multifamily Housing,227000,1973,1,,98,2298101.7,12910363,,,,67,88.1,72.9,94.3,1007.3,4.4,41.937613,-87.640335,POINT (-87.640335 41.937613),2023-255148
2023,173713,2430 Lake View Avenue Building Corporation,Submitted,2430 N Lakeview Ave,60614,2.0,,Lincoln Park,Multifamily Housing,120050,1927,1,,,2623922.4,6727071.6,,,,77.9,120,85.5,128.1,724.4,6,42.017065,-87.664747,POINT (-87.664747 42.017065),2023-173713
2023,251886,Ross Elementary (Cockrell Cpc) -CPS,Not Covered 2024,6059 S Wabash Ave,60637,,true,Washington Park,K-12 School,,,,,,,,,,,,,,,,,41.937338,-87.644456,POINT (-87.644456 41.937338),2023-251886
2023,101703,AlgonOuin #2,Submitted,1606 E. 50th Street,60615,1.0,,Kenwood,Multifamily Housing,59310,1950,1,,12,2415078.5,3264860,,,,95.8,171.8,101.1,177.4,511.3,8.6,41.954641,-87.651569,POINT (-87.651569 41.954641),2023-101703
2023,260149,Riverside SOuare & River's Edge/ 90033,Submitted,3145 South Ashland,60608,4.0,,Mckinley Park,Strip Mall,169208,1987,3,4365,,12344926,5467208.2,,,,105.3,238.2,104.7,236.6,2017.7,11.9,41.915158,-87.764469,POINT (-87.764469 41.915158),2023-260149
2023,175493,,Not Submitted,4812 4846 N Clark St,60640,0.0,,Uptown,Residential,,,,,,,,,,,,,,,,,41.906784,-87.767179,POINT (-87.767179 41.906784),2023-175493
2023,172547,,Not Covered 2024,2222 S Michigan Ave,60616,,true,Near South Side,Commercial,,,,,,,,,,,,,,,,,41.973618,-87.654789,POINT (-87.654789 41.973618),2023-172547
2023,257104,The Seng,Not Covered 2024,869 W Blackhawk St,60642,,true,Near North Side,Residential,,,,,,,,,,,,,,,,,41.908022,-87.650729,POINT (-87.650729 41.908022),2023-257104
2023,255938,The Church of Jesus Christ of Latter-day Saints,Not Submitted,822 N Clark St,60610,0.0,,Near North Side,,,,,,,,,,,,,,,,,,41.991928,-87.680948,POINT (-87.680948 41.991928),2023-255938
2023,101709,20 North Wacker Drive,Submitted,20 North Wacker Drive,60606,3.5,,Loop,Office,1200000,1929,1,4917,71,44307644.6,54810171.9,,,,82.6,151.3,91.9,163.4,9110.7,7.6,41.949032,-87.646059,POINT (-87.646059 41.949032),2023-101709
2023,158453,The Buckingham,Not Covered 2024,59 E Van Buren St,60605,,true,Loop,Residence Hall/Dormitory,,,,,,,,,,,,,,,,,41.802373,-87.605888,POINT (-87.605888 41.802373),2023-158453
2023,118872,N001845-CHICAGO BRICKYARD,Submitted,2630 N. Narragansett Ave.,60639,4.0,,Belmont Cragin,Wholesale Club/Supercenter,138510,2005,1,961,89,4148925.7,3012662.4,,,,51.7,106.7,57.3,113.1,740.5,5.3,41.779757,-87.60577,POINT (-87.60577 41.779757),2023-118872
2023,256886,215 N Peoria St,Submitted,215 N Peoria St,60607,3.0,,Near West Side,Office,89865,2020,1,,70,5147265.1,2378781,,,,83.7,188.2,88,194.4,846.6,9.4,41.887419,-87.651174,POINT (-87.651174 41.887419),2023-256886
2023,101757,IL0000FC-CHICAGO FEDERAL CTR,Submitted,219 S Dearborn,60604,3.5,,Loop,Mixed Use Property,3176860,1975,1,9437,74,87396839.3,97712715.9,,,,58.3,109.3,62.8,113.8,17418.5,5.5,41.673438,-87.616845,POINT (-87.616845 41.673438),2023-101757
2023,168225,2970 North Sheridan,Submitted,2970 North Sheridan,60657,4.0,,Lake View,Multifamily Housing,244440,1925,1,,94,3470962.5,13189435.3,,,,68.2,96.4,74.2,102.4,1186.2,4.9,42.004436,-87.811164,POINT (-87.811164 42.004436),2023-168225
2023,251461,"Washington Elementary, Harold -CPS",Not Covered 2024,9130 S University Ave,60619,,true,Burnside,K-12 School,,,,,,,,,,,,,,,,,41.806835,-87.606361,POINT (-87.606361 41.806835),2023-251461
2023,115231,1209 W Sherwin Ave,Submitted,1209 W Sherwin Ave,60626,3.0,,Rogers Park,Multifamily Housing,50000,1930,1,,70,709009.8,4345212.3,,,,101.1,131,118,148.3,330,6.6,41.94443,-87.642937,POINT (-87.642937 41.94443),2023-115231
2023,173846,DeVry University Campbell,Not Submitted,3300 N Campbell Ave,60618,0.0,,North Center,College/University,,,,,,,,,,,,,,,,,41.904532,-87.628846,POINT (-87.628846 41.904532),2023-173846
2023,158061,Anderson Point Apartments,Submitted,5700 North Ashland Ave,60660,4.0,,Edgewater,Multifamily Housing,159775,2020,1,,89,2959653.1,6242081.3,,,,57.6,92.9,64.8,99.1,745.7,4.7,41.893016,-87.638772,POINT (-87.638772 41.893016),2023-158061
2023,101958,17 N. State LLC,Submitted,17 N. State Street,60602,3.5,,Loop,Office,409072,1914,1,,78,12752463.6,10647827.8,,,,57.2,114.6,64.6,122.9,2349.9,5.7,41.870635,-87.627278,POINT (-87.627278 41.870635),2023-101958
2023,251224,142 East Ontario,Submitted,142 E Ontario,60611,2.0,,Near North Side,Office,137050,1986,1,,44,8120611.2,,,,,59.3,165.9,59.3,165.9,1136.2,8.3,41.838256,-87.621858,POINT (-87.621858 41.838256),2023-251224
2023,100729,801 S Canal St,Submitted,801 S Canal St,60607,4.0,,Near West Side,Office,680000,1989,1,1159,88,20766631.6,8673714,,,,43.3,98.9,45.4,104.7,3366.4,5,41.965206,-87.677744,POINT (-87.677744 41.965206),2023-100729
2023,252107,Harris Theater for Music and Dance,Submitted,205 E Randolph Street,60601,3.0,,Loop,Performing Arts,141322,2003,1,,,4636962.5,,,1241268.1,,41.6,99.9,43.9,107.1,714.2,5.1,41.87811,-87.627535,POINT (-87.627535 41.87811),2023-252107
2023,124139,Fullerton Court Apartments,Submitted,2303 N. Clybourn,60614,1.0,,Lincoln Park,Multifamily Housing,141982,1981,5,9608,4,9093059.9,5034380.2,,,,99.5,216.6,108.9,236.5,1539.7,10.8,41.885594,-87.642526,POINT (-87.642526 41.885594),2023-124139
2023,102311,Veterans Square strip center & office bldg,Not Submitted,4827 4855 N Milwaukee Ave,60630,0.0,,Jefferson Park,Commercial,,,,,,,,,,,,,,,,,41.907176,-87.634738,POINT (-87.634738 41.907176),2023-102311
2023,103310,Marshall Field Garden Apartment Homes,Submitted,1448 N Sedgwick St,60610,3.5,,Near North Side,Multifamily Housing,583000,1929,10,62082,78,10341226.6,37153709.2,,,,81.5,116.6,86.6,121.6,3420.4,5.9,41.958905,-87.733982,POINT (-87.733982 41.958905),2023-103310
2023,175106,,Not Submitted,5235  W Lake St,60644,0.0,,Austin,Residential,,,,,,,,,,,,,,,,,41.876647,-87.640695,POINT (-87.640695 41.876647),2023-175106
2023,103640,One North LaSalle,Submitted,1 N. Lasalle,60602,4.0,,Loop,Office,554777,1929,1,2608,73,11904023.3,25789051.4,,,,67.9,108.9,76.7,118,3035.4,5.5,41.864991,-87.620811,POINT (-87.620811 41.864991),2023-103640
2023,160137,IL0032ZZ-CHICAGO CUSTOMHOUSE,Submitted,610 S Canal Street,60607,2.0,,Near West Side,Courthouse,278611,1973,1,2694,48,13492777.1,7728142.7,,,,76.2,164.7,83.1,173.9,2298.4,8.2,41.878333,-87.627179,POINT (-87.627179 41.878333),2023-160137
2023,157618,Burnham Station Condo Assoc,Submitted,61 W 15th St,60605,3.0,,Near South Side,Multifamily Housing,110000,2000,1,,61,3557276.8,3757007.1,,,,66.5,126.4,74.4,137.1,697.3,6.3,41.870912,-87.699887,POINT (-87.699887 41.870912),2023-157618
2023,159525,Columbus Plaza Venture LLC,Submitted,233 E Wacker Drive,60601,1.0,,Loop,Multifamily Housing,540543,1980,1,,8,24356591.8,21003526.9,,,,83.9,167,93,183.7,4523.6,8.4,41.95966,-87.654838,POINT (-87.654838 41.95966),2023-159525
2023,101733,Two North Riverside Plaza,Submitted,2 North Riverside Plaza,60606,3.0,,Near West Side,Office,741315,1929,1,,64,35061810.8,2470430.9,,,,50.6,135.9,55.3,147.6,5037.1,6.8,42.000324,-87.661134,POINT (-87.661134 42.000324),2023-101733
2023,175959,5100 Hyde Park Association,Submitted,5100 Hyde Park Boulevard,60615,4.0,,Hyde Park,Multifamily Housing,111592,1910,1,,82,762176,5177098,,,,53.2,67.8,60.5,75.3,381.6,3.4,41.942688,-87.696682,POINT (-87.696682 41.942688),2023-175959
2023,256436,Tech Park Central,Not Submitted,3424 S State Street,60616,0.0,,Douglas,Commercial,,,,,,,,,,,,,,,,,41.886708,-87.634319,POINT (-87.634319 41.886708),2023-256436
2023,251670,May Elementary Community Academy -CPS,Not Covered 2024,512 S Lavergne Ave,60644,,true,Austin,K-12 School,,,,,,,,,,,,,,,,,41.87358,-87.74975,POINT (-87.74975 41.87358),2023-251670
2023,101765,77 West Wacker Drive,Submitted,77 W. Wacker Drive,60601,4.0,,Loop,Office,1185113,1992,1,6007,81,43692454.8,,,,,36.9,103.2,38.8,108.7,6113.4,5.2,41.731645,-87.657932,POINT (-87.657932 41.731645),2023-101765
2023,101846,200 West Adams St.,Submitted,200 West Adams St.,60606,4.0,,Loop,Office,789024,1985,1,3389,87,23014073.4,,,,,29.2,81.7,30.8,86.2,3220.1,4.1,41.894063,-87.621396,POINT (-87.621396 41.894063),2023-101846
2023,172106,55 W. Chestnut Apartments,Submitted,55 W. Chestnut St.,60642,2.5,,Near North Side,Multifamily Housing,205000,1957,1,,55,4055812.7,10203364.9,,,,69.6,107.7,76,114.5,1109.4,5.4,41.884324,-87.641695,POINT (-87.641695 41.884324),2023-172106
2023,251765,5550 North Kenmore Avenue,Submitted,5550 North Kenmore Avenue,60640,3.0,,Edgewater,Multifamily Housing,156035,1928,1,,46,2934576.4,13498364.6,,,,105.3,143.5,118.7,157.7,1127.6,7.2,41.866602,-87.679201,POINT (-87.679201 41.866602),2023-251765
2023,100179,Saint Anthony Hospital - Main Hospital,Submitted,2875 West 19th Street,60623,3.0,,South Lawndale,Hospital (General Medical & Surgical),239057,1897,1,,62,23884419.6,39236857.5,,,,264,452.1,273.1,459.7,5277.5,22.1,41.689939,-87.637608,POINT (-87.637608 41.689939),2023-100179
2023,251633,Prussing,Submitted,4650 N Menard Ave,60630,2.0,,Portage Park,K-12 School,101993,1927,4,,45,2163252.4,4776519.6,,,,68,108.6,80,121.2,556.4,5.5,41.921485,-87.667026,POINT (-87.667026 41.921485),2023-251633
2023,104105,Sheridan Shores,Submitted,640 W. Sheridan Road,60613,4.0,,Lake View,Multifamily Housing,60918,1970,1,,85,759260.5,3232800.1,,,,65.5,90.6,70.4,95.4,273.2,4.5,41.878937,-87.624483,POINT (-87.624483 41.878937),2023-104105
2023,100397,Bogan HS -CPS,Not Covered 2024,3939 W 79th St,60652,,true,Ashburn,K-12 School,,,,,,,,,,,,,,,,,41.74876,-87.720695,POINT (-87.720695 41.74876),2023-100397
2023,165439,Spertus Institute for Jewish Learning and Leadership,Submitted,610 S. Michigan Ave,60605,4.0,,Loop,College/University,142776,2007,1,,,5914528.8,,,,,41.4,116,42.3,118.5,827.6,5.8,41.882852,-87.627714,POINT (-87.627714 41.882852),2023-165439
2023,251213,Burnham Park Plaza Condo,Submitted,40 E. 9th St.,60605,1.0,,Loop,Multifamily Housing,418548,1915,1,,17,19447880.6,10237100,,,,70.9,155.8,74.2,158.3,3264.9,7.8,41.894827,-87.624396,POINT (-87.624396 41.894827),2023-251213
2023,250090,Irene McCoy Gaines Apartments,Submitted,3700 W. Congress Parkway,60624,4.0,,East Garfield Park,Multifamily Housing,117963,1964,1,,91,1752335.9,5228931.5,,,,59.2,88.1,64.4,93.6,522.9,4.4,41.930834,-87.789134,POINT (-87.789134 41.930834),2023-250090
2023,140794,The Parc Orleans Condominium Association Inc,Submitted,1546 N. Orleans,60610,4.0,,Near North Side,Multifamily Housing,116130,2002,1,,81,2638781.9,3731049,,,,54.9,97.4,61.5,106.6,567.4,4.9,41.973466,-87.651811,POINT (-87.651811 41.973466),2023-140794
2023,118332,840 North Michigan Avenue AcOuisition LLC,Submitted,840 North Michigan Ave.,60611,1.0,,Near North Side,Retail Store,87135,1992,1,,21,6821935.5,102.6,,,,78.3,219.2,78.3,219.2,954.5,11,41.975334,-87.698757,POINT (-87.698757 41.975334),2023-118332
2023,256997,ZoeLife 400 Aberdeen LLC,Submitted,400 N Aberdeen Street,60642,4.0,,West Town,Laboratory,423460,2022,1,24246,,11826578.6,11478970.1,,,,55,106.7,63.7,117.1,2264.5,5.3,41.95239,-87.647752,POINT (-87.647752 41.95239),2023-256997
2023,214742,The Whitney Condominium Association,Submitted,1301 N Dearborn,60610,3.0,,Near North Side,Multifamily Housing,229582,1997,1,,68,3948411.8,11476528.5,,,,67.2,100.6,73.9,107.2,1162,5.1,41.902312,-87.628497,POINT (-87.628497 41.902312),2023-214742
2023,101448,,Not Submitted,1401  W Roosevelt Rd,60608,0.0,,Near West Side,Residential,,,,,,,,,,,,,,,,,41.98084,-87.845844,POINT (-87.845844 41.98084),2023-101448
2023,105252,Lake Grove Village Apartments,Submitted,3500-3544 South Lake Park Avenue & 3515-3555 South Cottage Grove Avenue,60653,4.0,,Oakland,Multifamily Housing,464733,1971,8,29617,85,7162398.4,25408800,,,,70.1,100.6,73.7,104.4,2351.7,5.1,41.985318,-87.829818,POINT (-87.829818 41.985318),2023-105252
2023,251893,Edgebrook,Submitted,6525 N Hiawatha Ave,60646,1.5,,Forest Glen,K-12 School,65590,1939,4,,39,1679311.3,3096640.1,,,,72.8,121.3,82.7,131.7,399.4,6.1,41.995565,-87.657129,POINT (-87.657129 41.995565),2023-251893
2023,252037,Ratner Athletics Center,Submitted,5530 South Ellis Avenue,60637,2.0,,Hyde Park,Fitness Center/Health Club/Gym,168984,2003,1,15736,,10261728.8,,15937010.1,6479952.3,,193.4,318.4,190.8,316,2835.5,16.8,41.967962,-87.689032,POINT (-87.689032 41.967962),2023-252037
2023,134779,CDM Center,Submitted,243 S. Wabash,60604,2.0,,Loop,College/University,184461,1916,1,,,9966088.4,6827105,,,,91,190.1,96.6,195.5,1757.1,9.5,41.876562,-87.63354,POINT (-87.63354 41.876562),2023-134779
2023,252333,Morningside Court,Submitted,1250 W. Morse Avenue,60626,4.0,,Rogers Park,Multifamily Housing,130000,1980,1,5503,74,2382897.1,7343970.9,,,,74.8,110.6,82.7,118.1,723.5,5.6,42.009206,-87.709076,POINT (-87.709076 42.009206),2023-252333
2023,173818,"3838 North Broadway, LLC",Submitted,3838 N. Broadway St.,60613,2.0,,Lake View,Multifamily Housing,70680,1928,1,,44,3443573.2,2597421.5,,,,85.5,175,88.7,178.4,619.8,8.8,41.897831,-87.617906,POINT (-87.617906 41.897831),2023-173818
2023,101954,The Garland Building Office Condominium,Submitted,111 North Wabash,60602,1.5,,Loop,Office,259000,1914,1,,31,12041455,11811500.6,,,,92.1,178.1,101.7,188.3,2312.2,8.9,41.908914,-87.665058,POINT (-87.665058 41.908914),2023-101954
2023,126411,Jenel Management Corp,Not Submitted,25 E Oak St,60611,0.0,,Near North Side,Retail Store,,,,,,,,,,,,,,,,,42.022372,-87.670154,POINT (-87.670154 42.022372),2023-126411
2023,101039,Marshall Metro HS -CPS,Not Covered 2024,3250 W Adams St,60624,,true,East Garfield Park,K-12 School,,,,,,,,,,,,,,,,,41.940213,-87.64045,POINT (-87.64045 41.940213),2023-101039
2023,251372,Avondale-Logandale,Submitted,3212 W George St,60618,1.5,,Avondale,K-12 School,138900,1881,2,,35,3440292.2,7413770,,,,78.1,125.4,90.3,137.7,875.1,6.3,41.891814,-87.640279,POINT (-87.640279 41.891814),2023-251372
2023,223537,,Not Submitted,5348-5358 N Cumberland Ave,60656,0.0,,Ohare,Commercial,,,,,,,,,,,,,,,,,41.892485,-87.629824,POINT (-87.629824 41.892485),2023-223537
2023,251483,Hamilton,Submitted,1650 W Cornelia Ave,60657,3.0,,Lake View,K-12 School,74643,1903,1,,65,1062667.5,3699679.5,,,,63.8,91.9,73.9,102.5,345.2,4.6,41.828146,-87.632794,POINT (-87.632794 41.828146),2023-251483
2023,257127,,Not Covered 2024,3821 N Ashland Ave,60613,,true,Lake View,Residential,,,,,,,,,,,,,,,,,41.951329,-87.668555,POINT (-87.668555 41.951329),2023-257127
2023,103602,190 South LaSalle,Submitted,190 South Lasalle,60603,4.0,,Loop,Office,883718,1985,1,5868,76,46626862.9,,,,,52.8,147.7,55.6,155.7,6524,7.4,41.969552,-87.694572,POINT (-87.694572 41.969552),2023-103602
2023,255929,Mansueto High School,Submitted,2911 W 47th St,60632,2.0,,Brighton Park,K-12 School,67000,2017,1,,25,3294934.1,1840930,,,,76.7,166.5,81.1,171.2,538.3,8,41.908989,-87.62619,POINT (-87.62619 41.908989),2023-255929
2023,106223,4521-23 North Malden Street,Submitted,4521-23 N. Malden St.,60640,4.0,,Uptown,Multifamily Housing,51840,1988,1,,83,479064.5,2911685.5,,,,65.4,84.9,71,90.6,221.7,4.3,41.810637,-87.601869,POINT (-87.601869 41.810637),2023-106223
2023,173930,Snell-Hitchcock,Submitted,5709 Ellis Avenue,60637,3.0,,Hyde Park,Residence Hall/Dormitory,73837,1902,1,46,69,1424800,78304,3513273.1,,,67.9,112.4,74.9,122.1,436.8,5.9,41.998058,-87.6558,POINT (-87.6558 41.998058),2023-173930
2023,158739,The Montrose (Pensacola) (ps49),Submitted,4334 N Hazel St,60613,2.5,,Uptown,Multifamily Housing,414675,1981,1,10251,36,20289980.9,4393592.3,,,,59.5,148.1,66.1,165.5,3072.3,7.4,41.843952,-87.635318,POINT (-87.635318 41.843952),2023-158739
2023,159250,Van Buren Park Apartments,Submitted,2045 W. Jackson Blvd,60612,3.0,,Near West Side,Multifamily Housing,210619,1983,14,15811,67,7587081.1,4331749.6,,,,56.6,122.5,61.5,131.7,1291.7,6.1,41.903429,-87.66913,POINT (-87.66913 41.903429),2023-159250
