COMPLAINT ID,COMPLAINT TYPE,ADDRESS,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,DATA SOURCE,RESOLUTION,RESOLVED DATE,LATITUDE,LONGITUDE,LOCATION
601401102,Construction and Demolition,4722 N VIRGINIA AVE,4722,,N,VIRGINIA,AVE,3308,2023-07-21T00:00:00Z,: The fence surrounding the demolition has fallen and is a safety concern for the next door neighbors. Permit# 100999765. Owner Bryan Frey no contact information for him. He used Blue Earth Deconstruction LLC 847-595-8688,DEPT. OF PUBLIC HEALTH,Resolved,2023-07-24T00:00:00Z,41.96715860638,-87.69861952621,POINT (-87.698619526214 41.967158606382)
601374561,Illegal Dumping Work Order,3300 N KARLOV AVE,3300,,N,KARLOV,AVE,84397,2023-06-10T00:00:00Z,&nbsp;BRIAN - CAR JACKED UP OVER A SEWER DRAIN- LIQUID FLUID INTO THE DRAIN,DEPT. OF PUBLIC HEALTH,Resolved,2023-06-12T00:00:00Z,41.94090587337,-87.72984367126,POINT (-87.729843671259 41.940905873368)
601344948,Air Pollution Work Order,10002 S TORRENCE AVE,10002,,S,TORRENCE,AVE,10937,2023-04-27T00:00:00Z,: E 100TH ST &amp; S TORRENCE AVE,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-04-28T00:00:00Z,41.7133232188,-87.55989405264,POINT (-87.559894052642 41.713323218802)
601351349,Construction and Demolition,3443 N ASHLAND AVE,3443,,N,ASHLAND,AVE,379542,2023-05-06T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-05-08T00:00:00Z,41.94462518622,-87.668650684,POINT (-87.668650684001 41.944625186224)
601480680,Construction and Demolition,1837 N DAYTON ST,1837,,N,DAYTON,ST,3308,2023-12-08T00:00:00Z,"The neighbor called in an let us know the following: ""The alley gate to the construction site is wide open so anyone coming down the alley can easily get into the 3 vacant lots and into our backyard. It’s unsecured and hazardous.""&nbsp;",DEPT. OF PUBLIC HEALTH,Resolved,2023-12-11T00:00:00Z,41.91486195098,-87.64946628718,POINT (-87.649466287178 41.914861950985)
601379681,Construction and Demolition,4850 N KOSTNER AVE,4850,,N,KOSTNER,AVE,379542,2023-06-17T00:00:00Z,PER CALLER- THERE IS A CONTRACTOR INSTALLING A FENCE AT THE PROPERTY AND THEY ARE POURING CONCRETE INTO THE CITY SEWER LINES IN THE ALLEY.,DEPT. OF PUBLIC HEALTH,Resolved,2023-06-20T00:00:00Z,41.96963530827,-87.73809064047,POINT (-87.738090640472 41.969635308274)
601331209,Air Pollution Work Order,2731 W LAWRENCE AVE,2731,,W,LAWRENCE,AVE,10937,2023-04-05T00:00:00Z,"Bad smell that is entering onto the sidewalk, making it hard to walk past",DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-04-06T00:00:00Z,41.96843119254,-87.69752623986,POINT (-87.697526239863 41.968431192536)
601366035,Noise Complaint,2322 W FOSTER AVE,2322,,W,FOSTER,AVE,417325,2023-05-30T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-31T00:00:00Z,41.976021875,-87.68766137049,POINT (-87.687661370485 41.976021874996)
601411046,Illegal Dumping Work Order,4520 S CICERO AVE,4520,,S,CICERO,AVE,129032,2023-08-07T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Complaint Invalid,2023-08-09T00:00:00Z,41.81061287095,-87.74338205707,POINT (-87.743382057067 41.810612870948)
601321586,Air Pollution Work Order,10337 S AVENUE J,10337,,S,AVENUE J,,249349,2023-03-21T00:00:00Z,"""TOXIC SPRAY PAINTING AND CAR REPAIRS IN ALLEY,"" ""LITERALLY MOST OF THESE VEHICLES HAVE EXPIRED CITY STICKERS OR PLATE STICKERS"" -Please ticket or tow all these illegally parked cars. But really monitor these people",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-03-22T00:00:00Z,41.70710501199,-87.53393285788,POINT (-87.533932857882 41.707105011994)
601335758,Illegal Dumping Work Order,3844 W 26TH ST,3844,,W,26TH,ST,417337,2023-04-13T00:00:00Z,"CALLER&nbsp;IS&nbsp;REPORTING&nbsp;A&nbsp;DRY&nbsp;CLEANING&nbsp;SERVICE&nbsp;SPILLING&nbsp;DRY&nbsp;CLEANING&nbsp;CHEMICALS&nbsp;
ONTO&nbsp;THE&nbsp;GROUND&nbsp;AND&nbsp;INTO&nbsp;THE&nbsp;SOIL.",DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-04-13T00:00:00Z,41.84440146152,-87.7214119753,POINT (-87.721411975298 41.844401461525)
601336327,Noise Complaint,725 S WELLS ST,725,,S,WELLS,ST,417325,2023-04-13T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-04-14T00:00:00Z,41.8728233617,-87.6334446048,POINT (-87.633444604796 41.872823361702)
601469267,Noise Complaint,1913 W FLETCHER ST,1913,,W,FLETCHER,ST,437489,2023-11-11T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-11-14T00:00:00Z,41.93857454823,-87.67646996977,POINT (-87.67646996977 41.938574548232)
601302213,Toxics Hazardous Materials Work Order,3700 W 85TH PL,3700,,W,85TH,PL,10937,2023-02-03T00:00:00Z,Not toxic but a strong smell like oil or gas from vehicles or machinery equipmen,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-02-06T00:00:00Z,41.73783173809,-87.71435566,POINT (-87.714355659997 41.737831738092)
601457512,Air Pollution Work Order,9934 S HOYNE AVE,9934,,S,HOYNE,AVE,249349,2023-10-17T00:00:00Z,"CALLER IS REPORTING DWM IS WORKING ON STREET, WHICH IS CAUSING FOUL SEWAGE ODOR TO OMIT ONTO HOME",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-10-18T00:00:00Z,41.71271573525,-87.67469852309,POINT (-87.674698523091 41.71271573525)
601386338,Air Pollution Work Order,3059 N PULASKI RD,3059,,N,PULASKI,RD,417337,2023-06-27T00:00:00Z,according to the resident the fumes coming from the property are unbearable and it is making it h\ard for resident to enjoy the outdoor of his property,DEPT. OF PUBLIC HEALTH,Resolved,2023-06-28T00:00:00Z,41.9371659641,-87.72698367292,POINT (-87.726983672919 41.937165964097)
601479826,Asbestos Work Order,2727 W WINONA ST,2727,,W,WINONA,ST,379542,2023-12-06T00:00:00Z,"Based on the garbage in their dumpster last week, a few people believe that the church located at 2727 W. Winona removed asbestos floor tiles on the first floor and stairway and disposed of the cracked tiles in their dumpster. The floor tile next to their gymnasium on the south side of the building is the area in question. Their dumpster was full of tiles that resembled old tiles that looked like asbestos tile. I highly doubt they did this legally or using a professional abatement company. The replacement tile should be obvious if installed now or the floor and stair is bare and can be viewed if you act quickly.",DEPT. OF PUBLIC HEALTH,Resolved,2023-12-12T00:00:00Z,41.97465335317,-87.69752945714,POINT (-87.69752945714 41.974653353169)
601335508,Air Pollution Work Order,1037 N CHRISTIANA AVE,1037,,N,CHRISTIANA,AVE,3308,2023-04-12T00:00:00Z,: PER CALLER- THERE ARE PEOPLE WORKING AT THE FACTORY OR COMPANY THAT ARE CUTTING METAL AND DOING OTHER KIND OF WORK THAT IS CAUSING DUST TO COME INTO HER APARTMENT AT 1037 N CHRISTIANA.,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-04-13T00:00:00Z,41.90031344831,-87.71039469628,POINT (-87.710394696276 41.90031344831)
601415527,Vehicle Idling Work Order,701 W DIVERSEY PKWY,701,,W,DIVERSEY,PKWY,3308,2023-08-15T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-14T00:00:00Z,41.93265500408,-87.6467146385,POINT (-87.646714638498 41.932655004077)
601308136,Air Pollution Work Order,4650 S RACINE AVE,4650,,S,RACINE,AVE,10937,2023-02-19T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-02-27T00:00:00Z,41.80909850421,-87.65539925837,POINT (-87.655399258374 41.809098504211)
601290383,Air Pollution Work Order,9401 S LOWE AVE,9401,,S,LOWE,AVE,13776,2023-01-02T00:00:00Z,in addition to a foul/chemical odor or smell the entire neighborhood a stretch of approx a mile has this foul chemical smell,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-01-03T00:00:00Z,41.72324488478,-87.63947224666,POINT (-87.63947224666 41.723244884778)
601433008,Noise Complaint,3436 W WILSON AVE,3436,,W,WILSON,AVE,417325,2023-09-12T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-13T00:00:00Z,41.96485521836,-87.71483050628,POINT (-87.714830506282 41.964855218362)
601330388,Asbestos Work Order,2434 W SUPERIOR ST,2434,,W,SUPERIOR,ST,425726,2023-03-24T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-03-27T00:00:00Z,41.89491988642,-87.68824216226,POINT (-87.688242162259 41.894919886416)
601387099,Asbestos Work Order,4927 N CLAREMONT AVE,4927,,N,CLAREMONT,AVE,379542,2023-06-28T00:00:00Z,&nbsp;Demolition is occurring and neighbors are concerned building contained asbestos and is in the air now. Please test the environment to ensure there is no asbestos in the air.,DEPT. OF PUBLIC HEALTH,Resolved,2023-06-29T00:00:00Z,41.9712736781,-87.68763610454,POINT (-87.687636104543 41.971273678098)
601309223,Construction and Demolition,914 N CALIFORNIA AVE,914,,N,CALIFORNIA,AVE,425726,2023-02-21T00:00:00Z,: PER CALLER- THERE IS WORK BEING DONE ON A COUCH HOUSE NEAR THE CORNER OF WALTON AND CALIFORNIA. THEY ARE DUMPING ALL THERE CONSTRUCTION DEBRIS IN THE GARBAGE CARTS THROUGHOUT THE NEIGHBORHOOD.,DEPT. OF PUBLIC HEALTH,Resolved,2023-02-22T00:00:00Z,41.89804054297,-87.69690946953,POINT (-87.696909469535 41.89804054297)
601446613,Air Pollution Work Order,126 E 124TH PL,126,,E,124TH,PL,10937,2023-10-03T00:00:00Z,&nbsp;This odor has been going on for about two weeks now &amp; I have to keep my bedroom window closed sometimes because it's very loud &amp; I have a disabled brother who lives with me &amp; I have to keep his window closed also.,DEPT. OF PUBLIC HEALTH,Referred to another agency,2023-10-04T00:00:00Z,41.66782140031,-87.61908182399,POINT (-87.619081823991 41.667821400305)
601352278,Noise Complaint,3657 N PINE GROVE AVE,3657,,N,PINE GROVE,AVE,417325,2023-05-08T00:00:00Z,CALLER SAYS THE NOISE IS COMING FROM THE ROOFTOP OF THE BUILDING AND SECURITY AT THAT BUILDING TOLD THE CALLER ITS THE GYMS FAN THE GYM SAID THEY CANT TURN IT OFF UNTIL THE MORNING,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-10T00:00:00Z,41.9495254815,-87.64635856002,POINT (-87.646358560019 41.949525481496)
601469324,Air Pollution Work Order,3823 S HALSTED ST,3823,,S,HALSTED,ST,249349,2023-11-09T00:00:00Z,Business polluting air. Smell causes extreme migraines. City has been made aware several times. Operating outside of business hours. It is 8:30 pm and the business is currently open and sending stench into the air.&nbsp;,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-11-15T00:00:00Z,41.82455722208,-87.6458152846,POINT (-87.645815284595 41.824557222083)
601458711,Air Pollution Work Order,2701 E 100TH ST,2701,,E,100TH,ST,10937,2023-10-20T00:00:00Z,Pullman Innovations located 2700 E. 100th Street- 773- 978-5130,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-10-23T00:00:00Z,41.71324291275,-87.55803846898,POINT (-87.558038468978 41.713242912752)
601372839,Air Pollution Work Order,4701 S MORGAN ST,4701,,S,MORGAN,ST,425726,2023-06-09T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-06-09T00:00:00Z,41.80875184309,-87.65024926128,POINT (-87.650249261279 41.808751843085)
601450907,Water Pollution,4119 N ASHLAND AVE,4119,,N,ASHLAND,AVE,84397,2023-10-06T00:00:00Z,"Foam from LVHS artificial turf has been spreading all over the surrounding area, up to a mile away (incl. down to Addison) and has been entering/blocking the sewer entrances in some places. Neighbors have found it in back yards and along alleyways.",DEPT. OF PUBLIC HEALTH,Resolved,2023-10-10T00:00:00Z,41.95673050844,-87.66897050938,POINT (-87.668970509384 41.956730508444)
601428096,Air Pollution Work Order,4546 S ALBANY AVE,4546,,S,ALBANY,AVE,417337,2023-09-02T00:00:00Z,Weird sweet fumes in the air sometimes on midnight and 3pm occurs again on September 2nd. Concern that it is a toxin that smell sweet like benzene. Might be the garbage facility near kedzie orange line,DEPT. OF PUBLIC HEALTH,Alleged violation unfounded,2023-09-05T00:00:00Z,41.81040439654,-87.70175100397,POINT (-87.701751003969 41.810404396536)
601404986,Air Pollution Work Order,4500 N RAVENSWOOD AVE,4500,,N,RAVENSWOOD,AVE,417337,2023-07-27T00:00:00Z,"Noxious smell emitting from this factory, they have an open door to the sidewalk on the Sunnyside Ave. side of their building, often with a box fan in the doorframe. Not sure what they’re ventilation system is.",DEPT. OF PUBLIC HEALTH,Alleged violation founded,2023-07-28T00:00:00Z,41.96342865936,-87.67472321517,POINT (-87.674723215169 41.96342865936)
601476676,Air Pollution Work Order,2103 S HARDING AVE,2103,,S,HARDING,AVE,249349,2023-11-29T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-11-30T00:00:00Z,41.85326793114,-87.7233976064,POINT (-87.723397606397 41.853267931141)
601448039,Air Pollution Work Order,5701 N MCVICKER AVE,5701,,N,MCVICKER,AVE,417337,2023-10-04T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-10-04T00:00:00Z,41.98482353471,-87.77906302356,POINT (-87.779063023563 41.984823534708)
601422829,Air Pollution Work Order,340 W SUPERIOR ST,340,,W,SUPERIOR,ST,249349,2023-08-25T00:00:00Z,"Caller has been complaining about construction fumes. Workers laying asphalt. Work has been going on for months. Fumes are coming through the ventilation. Previous SR#SR23-00929989. Issue has not been resolved. Caller spoke with Investigator Natalie from Conservation, and has not been able to get in contact with her since then.",DEPT. OF PUBLIC HEALTH,Refer to Building Dept,2023-08-28T00:00:00Z,41.89566277188,-87.63722071498,POINT (-87.637220714979 41.895662771878)
601421388,Water Pollution,800 W SUPERIOR ST,800,,W,SUPERIOR,ST,379542,2023-08-23T00:00:00Z,This has happened many times before&nbsp;,DEPT. OF PUBLIC HEALTH,Resolved,2023-08-24T00:00:00Z,41.8956675745,-87.64777938019,POINT (-87.647779380193 41.895667574498)
601420066,Noise Complaint,1034 W ALBION AVE,1034,,W,ALBION,AVE,417325,2023-08-21T00:00:00Z,"its apparently a high frequency noise machine for rabbit repellant in their backyard-, and its very noisy and its creating a nuisance for the neighbors",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-23T00:00:00Z,42.00270330283,-87.65787918492,POINT (-87.657879184919 42.002703302828)
601407225,Air Pollution Work Order,4533 W MONROE ST,4533,,W,MONROE,ST,8386,2023-08-01T00:00:00Z,Pollution from running diesel engines all day,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-02T00:00:00Z,41.87949000433,-87.73926922659,POINT (-87.739269226589 41.879490004334)
601458708,Noise Complaint,4051 N LINCOLN AVE,4051,,N,LINCOLN,AVE,437489,2023-10-20T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-10-23T00:00:00Z,41.9557075707,-87.67967808903,POINT (-87.679678089029 41.955707570698)
601429821,Noise Complaint,2026 N CLARK ST,2026,,N,CLARK,ST,129151,2023-09-06T00:00:00Z,"My building says it is their exhaust fan. It never stops - it goes 24/7 for over a year. It is much too loud to be working normally. I would truly appreciate any help your office could offer. First recording is March, second from today 9/6/23&nbsp;Clayton Residential Home - there is a very large exhaust fan off the alley on the back left (SW) side that can be heard at the next building - 2020 N. Lincoln Park West&nbsp;",DEPT. OF PUBLIC HEALTH,Resolved,2023-09-06T00:00:00Z,41.91922593711,-87.63677565479,POINT (-87.63677565479 41.919225937113)
601469254,Construction and Demolition,645 W HUTCHINSON ST,645,,W,HUTCHINSON,ST,379542,2023-11-09T00:00:00Z,"645 Hutchinson is doing some construction and has temporary fencing that has fallen down around the entire property and blocking the sidewalk, making it impossible to pass on with a walker or wheelchair. It’s dangerous",DEPT. OF PUBLIC HEALTH,Resolved,2023-11-13T00:00:00Z,41.95924378935,-87.64686319053,POINT (-87.646863190525 41.959243789354)
601298980,Noise Complaint,2303 S STEWART AVE,2303,,S,STEWART,AVE,129151,2023-01-25T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-01-26T00:00:00Z,41.85082235236,-87.63575900117,POINT (-87.635759001168 41.850822352358)
601417529,Illegal Dumping Work Order,4101 W FILLMORE ST,4101,,W,FILLMORE,ST,3308,2023-08-17T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation founded,2023-08-18T00:00:00Z,41.86784767244,-87.72780260055,POINT (-87.727802600546 41.867847672441)
601342128,Air Pollution Work Order,2715 N CICERO AVE,2715,,N,CICERO,AVE,417337,2023-04-24T00:00:00Z,": The dust encompasses the entire building,12 months submitted video to management. The complaints of all residents have fallen of deaf ears! I have needed medical attention due to this dust, using an inhaler. Can not breathe, Help Us. Thank you",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-04-25T00:00:00Z,41.93012656883,-87.74638853895,POINT (-87.746388538949 41.930126568826)
601484540,Toxics Hazardous Materials Work Order,3660 S HERMITAGE AVE,3660,,S,HERMITAGE,AVE,249349,2023-12-21T00:00:00Z,strong chemical smell coming from first floor apartment at the address. Suspected spillage of nail salon materials from the apt (they illegally operate a nail business out of there),DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-12-22T00:00:00Z,41.82694907932,-87.66923618604,POINT (-87.66923618604 41.826949079319)
601332698,Air Pollution Work Order,6201 S MOZART ST,6201,,S,MOZART,ST,425726,2023-04-09T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-04-10T00:00:00Z,41.78083125812,-87.69451273391,POINT (-87.694512733913 41.780831258119)
601485709,Construction and Demolition,1934 N SEMINARY AVE,1934,,N,SEMINARY,AVE,379542,2023-12-29T00:00:00Z,construction site messy and contractor is in alley and sidewalk,DEPT. OF PUBLIC HEALTH,Resolved,2024-01-02T00:00:00Z,41.917035884,-87.6555292924,POINT (-87.6555292924 41.917035884003)
601296251,Asbestos Work Order,2420 W TOUHY AVE,2420,,W,TOUHY,AVE,379542,2023-01-18T00:00:00Z,Please remove the BLACK MOLD covering the hallway ceilings. These poor immigrants and our staff will get sick (emphysema),DEPT. OF PUBLIC HEALTH,Resolved,2023-01-18T00:00:00Z,42.01237179541,-87.69111304547,POINT (-87.691113045472 42.012371795408)
601387654,Construction and Demolition,1844 N MAUD AVE,1844,,N,MAUD,AVE,3308,2023-06-29T00:00:00Z,"&nbsp;Construction site remains dirty with both lumber, construction materials, bags of trash, beer bottles, discarded food all over the property. Also, when will they be finish this job? It has been dragging out since February 2022. Huge nuisance to the area.&nbsp;",DEPT. OF PUBLIC HEALTH,Alleged violation founded,2023-06-30T00:00:00Z,41.91508403763,-87.65400012647,POINT (-87.654000126467 41.915084037629)
601443504,Noise Complaint,5959 N RIDGE AVE,5959,,N,RIDGE,AVE,129151,2023-09-27T00:00:00Z,The car wash has two very loud sources of noise. One is the blow dryers when a car is exiting and the other is the compressor that is just outside the north exit of the car wash. I suggest they erect a wall on the northside to block the noise from both,DEPT. OF PUBLIC HEALTH,Resolved,2023-09-28T00:00:00Z,41.99009198114,-87.67051447886,POINT (-87.670514478864 41.990091981144)
